gene_id	gene_symbol	ENTREZ	HGNC_ID	PTV_count	PTV_p_val	PTV_MPC3_count	PTV_MPC3_p_val	PTV_MPC2_count	PTV_MPC2_p_val	MPC3_count	MPC2_count	MPC2_p_val
ENSG00000179151	EDC3	80153	26114	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179152	TCAIM	285343	25241	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179163	FUCA1	2517	4006	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179165	PXT1	222659	18312	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179168	GGN	199720	18869	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179172	HNRNPCL1	343069	29295	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179178	TMEM125	128218	28275	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179195	ZNF664	144348	25406	0	1	NA	NA	0	1	NA	0	1
ENSG00000179213	SIGLECL1	284369	26856	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179218	CALR	811	1455	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179222	MAGED1	9500	6813	0	1	NA	NA	0	1	NA	0	1
ENSG00000179241	LDLRAD3	143458	27046	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179242	CDH4	1002	1763	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179256	SMCO3	440087	34401	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179262	RAD23A	5886	9812	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179270	C2orf71	388939	34383	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179271	GADD45GIP1	90480	29996	0	1	NA	NA	0	1	NA	0	1
ENSG00000179284	DAND5	199699	26780	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179292	TMEM151A	256472	28497	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179295	PTPN11	5781	9644	0	1	NA	NA	0	1	NA	0	1
ENSG00000179299	NSUN7	79730	25857	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179300	ZCCHC5	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179314	WSCD1	23302	29060	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179331	RAB39A	54734	16521	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179335	CLK3	1198	2071	0	1	NA	NA	0	1	NA	0	1
ENSG00000179344	HLA-DQB1	3119	4944	0	1	NA	NA	0	1	NA	0	1
ENSG00000179348	GATA2	2624	4171	0	1	0	1	0	1	0	0	1
ENSG00000179361	ARID3B	10620	14350	0	1	NA	NA	0	1	NA	0	1
ENSG00000179363	TMEM31	203562	28601	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179364	PACS2	23241	23794	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179387	ELMOD2	255520	28111	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179388	EGR3	1960	3240	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179397	C1orf101	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179399	GPC5	2262	4453	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179403	VWA1	64856	30910	0	1	0	1	0	1	0	0	1
ENSG00000179407	DNAJB8	165721	23699	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179409	GEMIN4	50628	15717	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179431	FJX1	24147	17166	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179454	KLHL28	54813	19741	0	1	NA	NA	0	1	NA	0	1
ENSG00000179455	MKRN3	7681	7114	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179456	ZBTB18	10472	13030	0	1	NA	NA	0	1	NA	0	1
ENSG00000179468	OR9A2	135924	15093	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179476	C14orf28	122525	19834	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179477	ALOX12B	242	430	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179520	SLC17A8	246213	20151	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179526	SHARPIN	81858	25321	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179528	LBX2	85474	15525	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179532	DNHD1	144132	26532	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179542	SLITRK4	139065	23502	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179546	HTR1D	3352	5289	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179562	GCC1	79571	19095	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179564	LSMEM2	132228	26781	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179580	RNF151	146310	23235	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179583	CIITA	4261	7067	0	1	NA	NA	0	1	NA	0	1
ENSG00000179588	ZFPM1	161882	19762	0	1	NA	NA	0	1	NA	0	1
ENSG00000179593	ALOX15B	247	434	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179598	PLD6	201164	30447	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179603	GRM8	2918	4600	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179604	CDC42EP4	23580	17147	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179615	OR2AP1	121129	15335	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179626	OR6C4	341418	19632	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179630	LACC1	144811	26789	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179632	MAF1	84232	24966	0	1	NA	NA	0	1	NA	0	1
ENSG00000179636	TPPP2	122664	19293	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179639	FCER1A	2205	3609	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179673	RPRML	388394	32422	0	1	NA	NA	0	1	NA	0	1
ENSG00000179674	ARL14	80117	22974	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179695	OR6C2	341416	15436	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179698	KIAA1875	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179709	NLRP8	126205	22940	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179715	PCED1B	91523	28255	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179750	APOBEC3B	9582	17352	0	1	0	1	0	1	0	0	1
ENSG00000179751	SYCN	342898	18442	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179761	PIPOX	51268	17804	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179772	FOXS1	2307	3735	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179774	ATOH7	220202	13907	0	1	NA	NA	0	1	NA	0	1
ENSG00000179776	CDH5	1003	1764	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179796	LRRC3B	116135	28105	0	1	NA	NA	0	1	NA	0	1
ENSG00000179813	FAM216B	144809	26883	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179817	MRGPRX4	117196	17617	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179820	MYADM	91663	7544	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179826	MRGPRX3	117195	17980	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179832	MROH1	727957	26958	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179837	RBM15B	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179840	C1orf200	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179841	AKAP5	9495	375	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179846	NKPD1	284353	24739	0	1	NA	NA	0	1	NA	0	1
ENSG00000179855	GIPC3	126326	18183	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179869	ABCA13	154664	14638	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179873	NLRP11	204801	22945	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179886	TIGD5	84948	18336	0	1	NA	NA	0	1	NA	0	1
ENSG00000179889	PDXDC1	23042	28995	0	1	0	1	0	1	0	0	1
ENSG00000179902	C1orf194	127003	32331	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179909	ZNF154	7710	12939	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179912	R3HDM2	22864	29167	0	1	NA	NA	0	1	NA	0	1
ENSG00000179913	B3GNT3	10331	13528	0	1	NA	NA	0	1	NA	0	1
ENSG00000179914	ITLN1	55600	18259	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179915	NRXN1	9378	8008	0	1	NA	NA	0	1	NA	0	1
ENSG00000179918	SEPHS2	22928	19686	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179919	OR10A7	121364	15329	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179921	GPBAR1	151306	19680	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179922	ZNF784	147808	33111	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179930	ZNF648	127665	18190	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179933	C14orf119	55017	20270	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179934	CCR8	1237	1609	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179941	BBS10	79738	26291	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179943	FIZ1	84922	25917	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179950	PUF60	22827	17042	1	0.02242334	1	0.0410155005294553	2	0.003055172	0	1	0.05597533
ENSG00000179954	SSC5D	284297	26641	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179958	DCTPP1	79077	28777	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179965	ZNF771	51333	29653	0	1	0	1	0	1	0	0	1
ENSG00000179979	CRIPAK	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179981	TSHZ1	10194	10669	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000179988	PSTK	118672	28578	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180008	SOCS4	122809	19392	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180011	ZADH2	284273	28697	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180016	OR1E1	8387	8189	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180035	ZNF48	197407	13114	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180043	FAM71E2	284418	25278	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180053	NKX2-6	137814	32940	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180061	TMEM150B	284417	34415	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180066	C10orf91	170393	27275	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180071	ANKRD18A	253650	23643	0	1	0	1	0	1	0	0	1
ENSG00000180083	WFDC11	259239	20478	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180089	TMEM86B	255043	28448	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180090	OR3A1	4994	8282	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180096	SEPT1	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180098	TRNAU1AP	54952	30813	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180104	EXOC3	11336	30378	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180113	TDRD6	221400	21339	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180116	C12orf40	283461	26846	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180138	CSNK1A1L	122011	20289	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180155	LYNX1	66004	29604	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180176	TH	7054	11782	0	1	NA	NA	0	1	NA	0	1
ENSG00000180182	MED14	9282	2370	0	1	0	1	0	1	0	0	1
ENSG00000180185	FAHD1	81889	14169	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180190	TDRP	157695	26951	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180198	RCC1	1104	1913	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180205	WFDC9	259240	20380	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180209	MYLPF	29895	29824	0	1	NA	NA	0	1	NA	0	1
ENSG00000180210	F2	2147	3535	0	1	NA	NA	0	1	NA	0	1
ENSG00000180219	FAM71C	196472	28594	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180228	PRKRA	8575	9438	0	1	NA	NA	0	1	NA	0	1
ENSG00000180233	ZNRF2	223082	22316	0	1	NA	NA	0	1	NA	0	1
ENSG00000180245	RRH	10692	10450	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180251	SLC9A4	389015	11077	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180257	ZNF816	125893	26995	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180259	PRNT	149830	18046	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180263	FGD6	55785	21740	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180264	GPR144	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180269	GPR139	124274	19995	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180287	PLD5	200150	26879	0	1	0	1	0	1	0	0	1
ENSG00000180304	OAZ2	4947	8096	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180305	WFDC10A	140832	16139	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180316	PNPLA1	285848	21246	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180318	ALX1	8092	1494	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180329	CCDC43	124808	26472	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180332	KCTD4	386618	23227	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180336	C17orf104	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180340	FZD2	2535	4040	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180346	TIGD2	166815	18333	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180347	CCDC129	223075	27363	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180353	HCLS1	3059	4844	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180354	MTURN	222166	25457	0	1	NA	NA	0	1	NA	0	1
ENSG00000180357	ZNF609	23060	29003	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180370	PAK2	5062	8591	0	1	0	1	0	1	0	0	1
ENSG00000180376	CCDC66	285331	27709	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180383	DEFB124	245937	18104	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180386	KRTAP9-7	100505724	18915	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180398	MCFD2	90411	18451	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180423	HARBI1	283254	26522	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180424	DEFB123	245936	18103	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180425	C11orf71	54494	25937	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180432	CYP8B1	1582	2653	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180433	OR6K6	128371	15033	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180440	SERTM1	400120	33792	0	1	NA	NA	0	1	NA	0	1
ENSG00000180447	GAS1	2619	4165	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180448	HMHA1	NA	NA	0	1	NA	NA	0	1	NA	0	1
ENSG00000180475	OR10Q1	219960	15134	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180479	ZNF571	51276	25000	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180481	GLIPR1L2	144321	28592	1	0.008478746	NA	NA	NA	NA	NA	NA	NA
ENSG00000180483	DEFB119	245932	18099	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180488	FAM73A	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180509	KCNE1	3753	6240	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180525	PRR26	414235	30724	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180530	NRIP1	8204	8001	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180532	ZSCAN4	201516	23709	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180535	BHLHA15	168620	22265	0	1	NA	NA	0	1	NA	0	1
ENSG00000180537	RNF182	221687	28522	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180539	C9orf139	401563	31426	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180543	TSPYL5	85453	29367	0	1	NA	NA	0	1	NA	0	1
ENSG00000180549	FUT7	2529	4018	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180573	HIST1H2AC	8334	4733	0	1	0	1	0	1	0	0	1
ENSG00000180592	SKIDA1	387640	32697	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180596	HIST1H2BC	8347	4757	0	1	NA	NA	0	1	NA	0	1
ENSG00000180611	MB21D2	151963	30438	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180613	GSX2	170825	24959	0	1	NA	NA	0	1	NA	0	1
ENSG00000180616	SSTR2	6752	11331	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180626	ZNF594	84622	29392	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180628	PCGF5	84333	28264	0	1	NA	NA	0	1	NA	0	1
ENSG00000180638	SLC47A2	146802	26439	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180644	PRF1	5551	9360	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180658	OR2A4	79541	14729	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180660	MAB21L1	4081	6757	0	1	NA	NA	0	1	NA	0	1
ENSG00000180667	YOD1	55432	25035	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180694	TMEM64	169200	25441	0	1	0	1	0	1	0	0	1
ENSG00000180697	C3orf22	152065	28534	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180708	OR10K2	391107	14826	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180720	CHRM4	1132	1953	0	1	NA	NA	1	0.044183925	NA	1	0.039802621
ENSG00000180730	SHISA2	387914	20366	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180739	S1PR5	53637	14299	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180745	CLRN3	119467	20795	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180758	GPR157	80045	23687	0	1	0	1	0	1	0	0	1
ENSG00000180767	CHST13	166012	21755	0	1	NA	NA	0	1	NA	0	1
ENSG00000180772	AGTR2	186	338	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180773	SLC36A4	120103	19660	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180776	ZDHHC20	253832	20749	0	1	NA	NA	0	1	NA	0	1
ENSG00000180777	ANKRD30B	374860	24165	0	1	0	1	0	1	0	0	1
ENSG00000180785	OR51E1	143503	15194	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180787	ZFP3	124961	12861	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180801	ARSJ	79642	26286	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180806	HOXC9	3225	5130	0	1	NA	NA	0	1	NA	0	1
ENSG00000180815	MAP3K15	389840	31689	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180817	PPA1	5464	9226	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180818	HOXC10	3226	5122	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180822	PSMG4	389362	21108	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180828	BHLHE22	27319	11963	0	1	NA	NA	0	1	NA	0	1
ENSG00000180834	MAP6D1	79929	25753	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180855	ZNF443	10224	20878	0	1	0	1	0	1	0	0	1
ENSG00000180861	C12orf36	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180871	CXCR2	3579	6027	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180872	DEFB112	245915	18093	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180875	GREM2	64388	17655	0	1	NA	NA	0	1	NA	0	1
ENSG00000180878	C11orf42	160298	28541	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180881	CAPS2	84698	16471	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180884	ZNF792	126375	24751	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180891	CUEDC1	404093	31350	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180900	SCRIB	23513	30377	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180901	KCTD2	23510	21294	0	1	NA	NA	0	1	NA	0	1
ENSG00000180902	D2HGDH	728294	28358	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180914	OXTR	5021	8529	0	1	NA	NA	0	1	NA	0	1
ENSG00000180917	CMTR2	55783	25635	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180919	OR56B4	196335	15248	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180921	FAM83H	286077	24797	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180929	GPR62	118442	13301	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180934	OR56A1	120796	14781	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180938	ZNF572	137209	26758	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180953	ST20	400410	33520	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180957	PITPNB	23760	9002	0	1	NA	NA	0	1	NA	0	1
ENSG00000180974	OR52E4	390081	15213	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180979	LRRC57	255252	26719	0	1	0	1	0	1	0	0	1
ENSG00000180988	OR52N2	390077	15228	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180992	MRPL14	64928	14279	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000180998	GPR137C	283554	25445	0	1	NA	NA	0	1	NA	0	1
ENSG00000180999	C1orf105	92346	29591	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000181001	OR52N1	79473	14853	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000181004	BBS12	166379	26648	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000181007	ZFP82	284406	28682	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000181009	OR52N5	390075	15231	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000181013	C17orf47	284083	26844	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000181016	LSMEM1	286006	22036	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000181019	NQO1	1728	2874	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000181023	OR56B1	387748	15245	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000181026	AEN	64782	25722	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000181027	FKRP	79147	17997	0	1	NA	NA	0	1	NA	0	1
ENSG00000181029	TRAPPC5	126003	23067	0	1	0	1	0	1	0	0	1
ENSG00000181031	RPH3AL	9501	10296	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000181035	SLC25A42	284439	28380	0	1	0	1	0	1	0	0	1
ENSG00000181036	FCRL6	343413	31910	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000181038	METTL23	124512	26988	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000181039	ANKRD34A	NA	NA	0	1	NA	NA	0	1	NA	0	1
ENSG00000181045	SLC26A11	284129	14471	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000181061	HIGD1A	25994	29527	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000181072	CHRM2	1129	1951	1	0.004699476	NA	NA	1	0.006293117	NA	0	1
ENSG00000181085	MAPK15	225689	24667	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000181090	EHMT1	79813	24650	0	1	NA	NA	0	1	NA	0	1
ENSG00000181092	ADIPOQ	9370	13633	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000181104	F2R	2149	3537	0	1	0	1	0	1	0	0	1
ENSG00000181135	ZNF707	286075	27815	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000181143	MUC16	94025	15582	1	0.100097228	NA	NA	NA	NA	NA	NA	NA
ENSG00000181163	NPM1	4869	7910	0	1	0	1	0	1	0	0	1
ENSG00000181191	PJA1	64219	16648	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000181192	DHTKD1	55526	23537	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000181195	PENK	5179	8831	0	1	NA	NA	0	1	NA	0	1
ENSG00000181215	C4orf50	389197	33766	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000181218	HIST3H2A	92815	20507	0	1	NA	NA	0	1	NA	0	1
ENSG00000181220	ZNF746	155061	21948	0	1	NA	NA	0	1	NA	0	1
ENSG00000181222	POLR2A	5430	9187	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000181234	TMEM132C	92293	25436	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000181240	SLC25A41	284427	28533	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000181264	TMEM136	219902	28280	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000181273	OR5AK2	390181	15251	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000181274	FRAT2	23401	16048	0	1	NA	NA	0	1	NA	0	1
ENSG00000181284	TMEM102	284114	26722	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000181291	TMEM132E	124842	26991	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000181315	ZNF322	79692	23640	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000181322	NME9	347736	21343	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000181323	SPEM1	374768	32429	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000181333	HEPHL1	341208	30477	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000181350	FAM211A	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000181355	OFCC1	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000181371	OR5M8	219484	14846	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000181374	CCL13	6357	10611	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000181378	CCDC108	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000181381	DDX60L	91351	26429	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000181392	SYNE4	163183	26703	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000181396	OGFOD3	79701	26174	0	1	NA	NA	0	1	NA	0	1
ENSG00000181408	UTS2R	2837	4468	0	1	NA	NA	NA	NA	NA	NA	NA
